index,alice_bit,alice_basis,bob_basis,eve_basis,eve_result,bob_result,bases_match,alice_basis_label,bob_basis_label,eve_basis_label,bob_correct
1084,1,0,0,1,0,0,1,Z,Z,X,0
1085,0,1,0,1,0,1,0,X,Z,X,0
1086,0,1,0,0,0,0,0,X,Z,Z,1
1087,1,0,1,0,1,0,0,Z,X,Z,0
1088,1,0,1,1,0,0,0,Z,X,X,0
1089,1,1,0,0,1,1,0,X,Z,Z,1
1090,1,1,0,1,1,1,0,X,Z,X,1
1091,0,1,1,0,1,0,1,X,X,Z,1
1092,1,0,1,0,1,0,0,Z,X,Z,0
1093,0,0,0,0,0,0,1,Z,Z,Z,1
1094,1,0,0,0,1,1,1,Z,Z,Z,1
1095,1,0,1,0,1,1,0,Z,X,Z,1
1096,1,1,1,1,1,1,1,X,X,X,1
1097,1,0,0,1,1,0,1,Z,Z,X,0
1098,1,0,1,0,1,1,0,Z,X,Z,1
1099,0,0,0,1,1,1,1,Z,Z,X,0
1100,0,1,0,0,0,0,0,X,Z,Z,1
1101,1,1,0,0,0,0,0,X,Z,Z,0
1102,1,0,1,0,1,0,0,Z,X,Z,0
1103,0,0,0,0,0,0,1,Z,Z,Z,1
1104,1,1,0,1,1,0,0,X,Z,X,0
1105,1,1,1,0,0,1,1,X,X,Z,1
1106,0,1,1,1,0,0,1,X,X,X,1
1107,1,1,0,0,0,0,0,X,Z,Z,0
1108,1,1,0,0,1,1,0,X,Z,Z,1
1109,0,1,1,1,0,0,1,X,X,X,1
1110,0,1,1,0,0,0,1,X,X,Z,1
1111,0,1,1,0,1,1,1,X,X,Z,0
1112,1,0,0,1,1,0,1,Z,Z,X,0
1113,0,0,0,1,0,0,1,Z,Z,X,1
1114,0,0,0,1,1,0,1,Z,Z,X,1
1115,0,0,1,0,0,1,0,Z,X,Z,0
1116,0,0,0,0,0,0,1,Z,Z,Z,1
1117,0,0,1,1,1,1,0,Z,X,X,0
1118,0,1,0,1,0,0,0,X,Z,X,1
1119,1,1,1,0,1,1,1,X,X,Z,1
1120,1,0,0,0,1,1,1,Z,Z,Z,1
1121,0,0,0,1,0,1,1,Z,Z,X,0
1122,0,1,1,1,0,0,1,X,X,X,1
1123,0,1,1,1,0,0,1,X,X,X,1
1124,1,1,0,1,1,0,0,X,Z,X,0
1125,1,0,1,0,1,0,0,Z,X,Z,0
1126,1,1,1,0,0,1,1,X,X,Z,1
1127,1,0,0,0,1,1,1,Z,Z,Z,1
1128,1,0,1,0,1,1,0,Z,X,Z,1
1129,1,1,0,1,1,0,0,X,Z,X,0
1130,1,1,0,0,1,1,0,X,Z,Z,1
1131,1,0,1,1,0,0,0,Z,X,X,0
1132,1,1,1,0,0,0,1,X,X,Z,0
1133,0,1,0,0,0,0,0,X,Z,Z,1
1134,0,0,0,0,0,0,1,Z,Z,Z,1
1135,0,1,0,1,0,0,0,X,Z,X,1
1136,0,0,0,0,0,0,1,Z,Z,Z,1
1137,1,0,0,1,1,1,1,Z,Z,X,1
1138,1,1,0,1,1,0,0,X,Z,X,0
1139,0,0,1,0,0,1,0,Z,X,Z,0
1140,1,0,1,1,0,0,0,Z,X,X,0
1141,0,1,1,0,0,1,1,X,X,Z,0
1142,1,1,0,1,1,0,0,X,Z,X,0
1143,0,1,1,0,0,0,1,X,X,Z,1
1144,1,0,0,1,0,1,1,Z,Z,X,1
1145,1,0,0,1,0,0,1,Z,Z,X,0
1146,0,1,1,0,1,0,1,X,X,Z,1
1147,1,0,0,0,1,1,1,Z,Z,Z,1
1148,0,1,0,0,1,1,0,X,Z,Z,0
1149,0,1,0,0,1,1,0,X,Z,Z,0
1150,0,0,0,1,0,0,1,Z,Z,X,1
1151,0,1,0,1,0,0,0,X,Z,X,1
1152,1,0,0,1,1,1,1,Z,Z,X,1
1153,1,0,1,1,0,0,0,Z,X,X,0
1154,1,1,0,0,0,0,0,X,Z,Z,0
1155,0,0,0,1,1,1,1,Z,Z,X,0
1156,1,1,0,0,0,0,0,X,Z,Z,0
1157,0,0,0,1,1,0,1,Z,Z,X,1
1158,1,0,1,0,1,0,0,Z,X,Z,0
1159,1,0,1,0,1,1,0,Z,X,Z,1
1160,1,1,0,0,0,0,0,X,Z,Z,0
1161,0,0,0,0,0,0,1,Z,Z,Z,1
1162,1,1,0,0,0,0,0,X,Z,Z,0
1163,1,0,1,1,0,0,0,Z,X,X,0
1164,0,0,1,0,0,0,0,Z,X,Z,1
1165,1,1,1,1,1,1,1,X,X,X,1
1166,0,1,1,1,0,0,1,X,X,X,1
1167,1,1,0,0,1,1,0,X,Z,Z,1
1168,0,1,1,1,0,0,1,X,X,X,1
1169,0,1,1,1,0,0,1,X,X,X,1
1170,1,0,0,1,1,1,1,Z,Z,X,1
1171,0,0,0,0,0,0,1,Z,Z,Z,1
1172,0,1,1,0,0,0,1,X,X,Z,1
1173,0,0,1,0,0,0,0,Z,X,Z,1
1174,0,0,1,0,0,0,0,Z,X,Z,1
1175,0,0,1,1,0,0,0,Z,X,X,1
1176,0,1,0,1,0,0,0,X,Z,X,1
1177,1,0,0,1,1,1,1,Z,Z,X,1
1178,0,0,1,1,0,0,0,Z,X,X,1
1179,0,0,1,1,1,1,0,Z,X,X,0
1180,1,1,1,1,1,1,1,X,X,X,1
1181,1,0,1,0,1,1,0,Z,X,Z,1
1182,1,0,1,1,0,0,0,Z,X,X,0
1183,1,1,0,1,1,0,0,X,Z,X,0
1184,1,1,0,1,1,0,0,X,Z,X,0
1185,1,0,0,0,1,1,1,Z,Z,Z,1
1186,1,0,1,1,0,0,0,Z,X,X,0
1187,0,1,1,1,0,0,1,X,X,X,1
1188,0,1,0,0,0,0,0,X,Z,Z,1
1189,1,1,0,1,1,1,0,X,Z,X,1
1190,0,1,1,0,0,0,1,X,X,Z,1
1191,0,1,0,0,0,0,0,X,Z,Z,1
1192,0,1,1,1,0,0,1,X,X,X,1
1193,1,1,1,1,1,1,1,X,X,X,1
1194,1,0,0,0,1,1,1,Z,Z,Z,1
1195,0,1,0,1,0,1,0,X,Z,X,0
1196,1,1,0,1,1,0,0,X,Z,X,0
1197,0,0,1,0,0,1,0,Z,X,Z,0
1198,0,1,1,0,0,0,1,X,X,Z,1
1199,0,1,0,1,0,0,0,X,Z,X,1
1200,0,0,1,0,0,1,0,Z,X,Z,0
1201,1,1,1,1,1,1,1,X,X,X,1
1202,1,0,1,1,1,1,0,Z,X,X,1
1203,1,0,0,1,1,0,1,Z,Z,X,0
1204,0,0,1,1,0,0,0,Z,X,X,1
1205,1,0,0,0,1,1,1,Z,Z,Z,1
1206,0,1,0,1,0,0,0,X,Z,X,1
1207,1,0,1,0,1,0,0,Z,X,Z,0
1208,0,0,0,1,1,1,1,Z,Z,X,0
1209,0,1,1,1,0,0,1,X,X,X,1
1210,0,0,0,0,0,0,1,Z,Z,Z,1
1211,1,0,0,1,1,1,1,Z,Z,X,1
1212,1,0,1,0,1,1,0,Z,X,Z,1
1213,1,0,0,0,1,1,1,Z,Z,Z,1
1214,1,1,0,1,1,1,0,X,Z,X,1
1215,0,0,0,1,0,0,1,Z,Z,X,1
1216,1,1,1,1,1,1,1,X,X,X,1
1217,1,1,1,1,1,1,1,X,X,X,1
1218,0,0,0,0,0,0,1,Z,Z,Z,1
1219,0,0,0,1,0,1,1,Z,Z,X,0
1220,0,0,0,1,0,0,1,Z,Z,X,1
1221,1,0,1,1,0,0,0,Z,X,X,0
1222,0,1,1,1,0,0,1,X,X,X,1
1223,0,1,0,1,0,0,0,X,Z,X,1
1224,0,1,1,0,1,0,1,X,X,Z,1
1225,1,0,1,1,0,0,0,Z,X,X,0
1226,0,1,1,0,0,1,1,X,X,Z,0
1227,1,0,1,1,1,1,0,Z,X,X,1
1228,1,0,0,1,0,1,1,Z,Z,X,1
1229,0,0,1,1,0,0,0,Z,X,X,1
1230,0,0,1,0,0,0,0,Z,X,Z,1
1231,1,0,0,1,1,0,1,Z,Z,X,0
1232,0,1,0,0,0,0,0,X,Z,Z,1
1233,0,1,1,0,1,0,1,X,X,Z,1
1234,1,0,1,1,0,0,0,Z,X,X,0
1235,1,1,0,0,0,0,0,X,Z,Z,0
1236,0,0,0,1,0,0,1,Z,Z,X,1
1237,1,0,0,1,1,0,1,Z,Z,X,0
1238,0,0,1,0,0,1,0,Z,X,Z,0
1239,0,1,1,1,0,0,1,X,X,X,1
1240,0,0,0,1,1,0,1,Z,Z,X,1
1241,1,0,1,0,1,0,0,Z,X,Z,0
1242,0,1,0,0,1,1,0,X,Z,Z,0
1243,0,1,1,0,1,0,1,X,X,Z,1
1244,0,1,0,0,0,0,0,X,Z,Z,1
1245,1,0,0,0,1,1,1,Z,Z,Z,1
1246,1,0,1,0,1,0,0,Z,X,Z,0
1247,1,1,1,1,1,1,1,X,X,X,1
1248,1,0,1,0,1,0,0,Z,X,Z,0
1249,1,1,1,0,0,0,1,X,X,Z,0
1250,0,1,1,1,0,0,1,X,X,X,1
1251,1,0,1,1,1,1,0,Z,X,X,1
1252,1,0,0,0,1,1,1,Z,Z,Z,1
1253,1,1,1,0,0,0,1,X,X,Z,0
1254,0,1,0,1,0,1,0,X,Z,X,0
1255,1,1,0,0,0,0,0,X,Z,Z,0
1256,1,1,1,0,1,0,1,X,X,Z,0
1257,0,0,0,1,0,0,1,Z,Z,X,1
1258,1,1,0,0,1,1,0,X,Z,Z,1
1259,0,1,1,1,0,0,1,X,X,X,1
1260,0,1,1,0,1,1,1,X,X,Z,0
1261,0,0,1,1,1,1,0,Z,X,X,0
1262,0,0,0,1,1,1,1,Z,Z,X,0
1263,0,1,1,1,0,0,1,X,X,X,1
1264,1,0,1,0,1,1,0,Z,X,Z,1
1265,0,0,1,1,1,1,0,Z,X,X,0
1266,0,0,1,0,0,1,0,Z,X,Z,0
1267,1,1,0,1,1,1,0,X,Z,X,1
1268,0,1,1,1,0,0,1,X,X,X,1
1269,1,0,0,1,0,1,1,Z,Z,X,1
1270,1,1,1,0,1,1,1,X,X,Z,1
1271,1,1,0,0,1,1,0,X,Z,Z,1
1272,0,0,0,1,1,0,1,Z,Z,X,1
1273,0,0,0,0,0,0,1,Z,Z,Z,1
1274,0,1,1,0,0,1,1,X,X,Z,0
1275,1,0,0,0,1,1,1,Z,Z,Z,1
1276,0,1,1,1,0,0,1,X,X,X,1
1277,0,1,1,0,0,1,1,X,X,Z,0
1278,0,0,1,1,1,1,0,Z,X,X,0
1279,1,1,1,1,1,1,1,X,X,X,1
1280,1,1,1,1,1,1,1,X,X,X,1
1281,0,0,0,0,0,0,1,Z,Z,Z,1
1282,0,0,1,1,1,1,0,Z,X,X,0
1283,0,0,0,0,0,0,1,Z,Z,Z,1
1284,0,1,0,0,0,0,0,X,Z,Z,1
1285,1,0,0,1,1,0,1,Z,Z,X,0
1286,1,0,0,1,1,1,1,Z,Z,X,1
1287,1,0,0,1,0,0,1,Z,Z,X,0
1288,1,0,0,0,1,1,1,Z,Z,Z,1
1289,0,1,0,0,0,0,0,X,Z,Z,1
1290,0,1,1,1,0,0,1,X,X,X,1
1291,0,0,0,1,0,1,1,Z,Z,X,0
1292,1,1,1,0,0,0,1,X,X,Z,0
1293,0,0,0,0,0,0,1,Z,Z,Z,1
1294,1,0,0,1,0,0,1,Z,Z,X,0
1295,1,1,0,0,1,1,0,X,Z,Z,1
1296,0,1,0,0,0,0,0,X,Z,Z,1
1297,0,0,1,0,0,1,0,Z,X,Z,0
1298,0,0,1,0,0,0,0,Z,X,Z,1
1299,1,1,1,0,0,0,1,X,X,Z,0
1300,0,0,0,0,0,0,1,Z,Z,Z,1
1301,1,1,0,1,1,1,0,X,Z,X,1
1302,0,0,0,0,0,0,1,Z,Z,Z,1
1303,1,0,1,1,0,0,0,Z,X,X,0
1304,1,1,0,1,1,1,0,X,Z,X,1
1305,0,1,1,0,1,1,1,X,X,Z,0
1306,1,1,1,1,1,1,1,X,X,X,1
1307,1,1,0,1,1,0,0,X,Z,X,0
1308,0,1,0,1,0,1,0,X,Z,X,0
1309,1,1,1,0,0,0,1,X,X,Z,0
1310,0,1,1,1,0,0,1,X,X,X,1
1311,1,0,1,0,1,0,0,Z,X,Z,0
1312,0,0,0,1,0,0,1,Z,Z,X,1
1313,0,0,0,1,1,0,1,Z,Z,X,1
1314,1,1,0,1,1,0,0,X,Z,X,0
1315,1,1,0,1,1,0,0,X,Z,X,0
1316,1,1,0,0,1,1,0,X,Z,Z,1
1317,1,0,0,1,1,1,1,Z,Z,X,1
1318,1,1,1,1,1,1,1,X,X,X,1
1319,0,1,1,0,1,0,1,X,X,Z,1
1320,1,0,1,0,1,1,0,Z,X,Z,1
1321,0,1,0,0,1,1,0,X,Z,Z,0
1322,0,0,1,1,0,0,0,Z,X,X,1
1323,1,0,0,0,1,1,1,Z,Z,Z,1
1324,0,1,0,0,0,0,0,X,Z,Z,1
1325,0,1,1,0,1,0,1,X,X,Z,1
1326,0,1,0,0,0,0,0,X,Z,Z,1
1327,0,0,1,0,0,0,0,Z,X,Z,1
1328,1,0,1,0,1,1,0,Z,X,Z,1
1329,0,0,0,1,0,1,1,Z,Z,X,0
1330,1,1,1,0,1,0,1,X,X,Z,0
1331,1,1,1,1,1,1,1,X,X,X,1
1332,0,1,1,0,1,1,1,X,X,Z,0
1333,1,1,1,0,0,0,1,X,X,Z,0
1334,1,0,0,0,1,1,1,Z,Z,Z,1
1335,1,0,1,1,1,1,0,Z,X,X,1
1336,0,0,1,0,0,0,0,Z,X,Z,1
1337,1,0,1,0,1,0,0,Z,X,Z,0
1338,1,1,0,0,0,0,0,X,Z,Z,0
1339,1,1,1,0,0,1,1,X,X,Z,1
1340,0,1,0,1,0,1,0,X,Z,X,0
1341,1,0,1,1,1,1,0,Z,X,X,1
1342,0,0,1,1,1,1,0,Z,X,X,0
1343,0,1,1,1,0,0,1,X,X,X,1
1344,0,1,0,1,0,1,0,X,Z,X,0
1345,0,0,0,0,0,0,1,Z,Z,Z,1
1346,0,1,0,0,1,1,0,X,Z,Z,0
1347,0,0,0,0,0,0,1,Z,Z,Z,1
1348,1,0,0,1,1,1,1,Z,Z,X,1
1349,0,0,0,0,0,0,1,Z,Z,Z,1
1350,1,1,1,1,1,1,1,X,X,X,1
1351,1,1,0,0,0,0,0,X,Z,Z,0
1352,0,0,1,1,0,0,0,Z,X,X,1
1353,1,1,0,0,0,0,0,X,Z,Z,0
1354,1,0,0,0,1,1,1,Z,Z,Z,1
1355,1,0,0,0,1,1,1,Z,Z,Z,1
1356,1,0,1,0,1,0,0,Z,X,Z,0
1357,0,0,0,1,0,0,1,Z,Z,X,1
1358,1,1,0,0,1,1,0,X,Z,Z,1
1359,0,0,1,0,0,1,0,Z,X,Z,0
1360,1,0,1,0,1,0,0,Z,X,Z,0
1361,1,1,1,1,1,1,1,X,X,X,1
1362,0,0,1,0,0,1,0,Z,X,Z,0
1363,1,0,0,0,1,1,1,Z,Z,Z,1
1364,1,1,1,0,1,1,1,X,X,Z,1
1365,1,1,0,0,1,1,0,X,Z,Z,1
1366,0,1,0,0,0,0,0,X,Z,Z,1
1367,1,0,1,1,1,1,0,Z,X,X,1
1368,0,1,0,1,0,0,0,X,Z,X,1
1369,1,1,1,1,1,1,1,X,X,X,1
1370,0,0,0,0,0,0,1,Z,Z,Z,1
1371,0,0,1,1,1,1,0,Z,X,X,0
1372,1,0,1,0,1,0,0,Z,X,Z,0
1373,1,0,1,0,1,0,0,Z,X,Z,0
1374,0,0,1,0,0,0,0,Z,X,Z,1
1375,0,1,1,0,1,0,1,X,X,Z,1
1376,1,1,1,1,1,1,1,X,X,X,1
1377,0,1,0,1,0,0,0,X,Z,X,1
1378,1,0,0,1,0,1,1,Z,Z,X,1
1379,1,0,0,0,1,1,1,Z,Z,Z,1
1380,1,0,1,1,0,0,0,Z,X,X,0
1381,1,1,0,1,1,0,0,X,Z,X,0
1382,0,1,1,0,0,0,1,X,X,Z,1
1383,1,0,0,1,1,1,1,Z,Z,X,1
1384,0,1,0,0,0,0,0,X,Z,Z,1
1385,1,0,1,1,1,1,0,Z,X,X,1
1386,0,1,0,1,0,0,0,X,Z,X,1
1387,1,1,0,1,1,0,0,X,Z,X,0
1388,0,1,0,0,1,1,0,X,Z,Z,0
1389,0,0,1,1,0,0,0,Z,X,X,1
1390,1,1,0,1,1,0,0,X,Z,X,0
1391,1,1,1,1,1,1,1,X,X,X,1
1392,1,0,0,1,0,1,1,Z,Z,X,1
1393,1,1,0,0,0,0,0,X,Z,Z,0
1394,0,0,0,0,0,0,1,Z,Z,Z,1
1395,1,0,0,1,0,0,1,Z,Z,X,0
1396,0,0,1,1,0,0,0,Z,X,X,1
1397,0,0,0,1,1,1,1,Z,Z,X,0
1398,1,0,1,0,1,1,0,Z,X,Z,1
1399,0,1,1,1,0,0,1,X,X,X,1
1400,0,0,0,1,0,0,1,Z,Z,X,1
1401,0,0,0,0,0,0,1,Z,Z,Z,1
1402,0,0,1,0,0,1,0,Z,X,Z,0
1403,1,0,1,0,1,0,0,Z,X,Z,0
1404,1,1,0,1,1,0,0,X,Z,X,0
1405,1,0,0,0,1,1,1,Z,Z,Z,1
1406,1,1,0,0,1,1,0,X,Z,Z,1
1407,0,0,0,1,1,1,1,Z,Z,X,0
1408,0,1,0,0,1,1,0,X,Z,Z,0
1409,1,0,1,1,1,1,0,Z,X,X,1
1410,1,0,0,1,0,1,1,Z,Z,X,1
1411,1,1,0,0,0,0,0,X,Z,Z,0
1412,0,0,1,1,1,1,0,Z,X,X,0
1413,1,1,0,0,0,0,0,X,Z,Z,0
1414,1,0,0,0,1,1,1,Z,Z,Z,1
1415,1,1,1,0,1,0,1,X,X,Z,0
1416,0,0,0,1,1,1,1,Z,Z,X,0
1417,0,0,1,0,0,1,0,Z,X,Z,0
1418,0,1,0,1,0,0,0,X,Z,X,1
1419,0,0,0,1,0,0,1,Z,Z,X,1
1420,0,0,0,1,1,1,1,Z,Z,X,0
1421,0,0,1,0,0,1,0,Z,X,Z,0
1422,0,0,1,1,0,0,0,Z,X,X,1
1423,0,0,1,1,1,1,0,Z,X,X,0
1424,1,0,1,0,1,1,0,Z,X,Z,1
1425,1,1,0,0,0,0,0,X,Z,Z,0
1426,0,1,1,1,0,0,1,X,X,X,1
1427,0,1,1,1,0,0,1,X,X,X,1
1428,1,0,1,0,1,1,0,Z,X,Z,1
1429,0,1,0,1,0,0,0,X,Z,X,1
1430,0,0,0,1,0,0,1,Z,Z,X,1
1431,0,0,1,1,1,1,0,Z,X,X,0
1432,1,0,1,1,0,0,0,Z,X,X,0
1433,1,0,0,0,1,1,1,Z,Z,Z,1
1434,1,1,1,1,1,1,1,X,X,X,1
1435,1,0,1,0,1,1,0,Z,X,Z,1
1436,1,1,1,1,1,1,1,X,X,X,1
1437,0,0,1,0,0,1,0,Z,X,Z,0
1438,1,1,0,1,1,1,0,X,Z,X,1
1439,0,1,0,0,1,1,0,X,Z,Z,0
1440,0,1,0,1,0,0,0,X,Z,X,1
1441,1,1,1,0,1,1,1,X,X,Z,1
1442,1,1,1,1,1,1,1,X,X,X,1
1443,0,1,0,1,0,0,0,X,Z,X,1
1444,0,0,0,0,0,0,1,Z,Z,Z,1
1445,0,1,0,0,0,0,0,X,Z,Z,1
1446,1,0,1,0,1,0,0,Z,X,Z,0
1447,1,1,0,0,0,0,0,X,Z,Z,0
1448,1,0,1,0,1,0,0,Z,X,Z,0
1449,1,1,1,1,1,1,1,X,X,X,1
1450,1,1,0,0,1,1,0,X,Z,Z,1
1451,0,0,0,0,0,0,1,Z,Z,Z,1
1452,1,1,1,1,1,1,1,X,X,X,1
1453,0,1,0,0,1,1,0,X,Z,Z,0
1454,0,1,0,0,1,1,0,X,Z,Z,0
1455,0,0,1,0,0,1,0,Z,X,Z,0
1456,1,1,1,1,1,1,1,X,X,X,1
1457,1,0,1,0,1,1,0,Z,X,Z,1
1458,1,1,1,1,1,1,1,X,X,X,1
1459,0,1,1,1,0,0,1,X,X,X,1
1460,0,0,0,0,0,0,1,Z,Z,Z,1
1461,0,1,1,1,0,0,1,X,X,X,1
1462,0,1,1,0,0,0,1,X,X,Z,1
1463,0,0,1,0,0,1,0,Z,X,Z,0
1464,0,1,0,0,1,1,0,X,Z,Z,0
1465,1,0,1,0,1,0,0,Z,X,Z,0
1466,1,0,1,0,1,0,0,Z,X,Z,0
1467,1,0,1,1,1,1,0,Z,X,X,1
1468,1,1,0,1,1,1,0,X,Z,X,1
1469,0,0,1,1,0,0,0,Z,X,X,1
1470,0,0,1,1,0,0,0,Z,X,X,1
1471,1,1,1,0,0,0,1,X,X,Z,0
1472,0,0,0,0,0,0,1,Z,Z,Z,1
1473,1,1,0,1,1,0,0,X,Z,X,0
1474,1,1,0,0,1,1,0,X,Z,Z,1
1475,1,1,0,1,1,1,0,X,Z,X,1
1476,0,1,1,1,0,0,1,X,X,X,1
1477,1,0,1,1,1,1,0,Z,X,X,1
1478,1,0,0,1,1,0,1,Z,Z,X,0
1479,1,0,0,0,1,1,1,Z,Z,Z,1
1480,0,0,1,0,0,0,0,Z,X,Z,1
1481,0,0,1,1,0,0,0,Z,X,X,1
1482,1,1,0,1,1,0,0,X,Z,X,0
1483,0,0,0,1,1,0,1,Z,Z,X,1
1484,0,0,0,1,0,0,1,Z,Z,X,1
1485,0,0,0,1,1,1,1,Z,Z,X,0
1486,0,1,1,0,1,1,1,X,X,Z,0
1487,0,1,0,1,0,0,0,X,Z,X,1
1488,0,0,0,1,1,1,1,Z,Z,X,0
1489,0,1,1,0,0,0,1,X,X,Z,1
1490,0,0,1,0,0,1,0,Z,X,Z,0
1491,0,0,1,0,0,1,0,Z,X,Z,0
1492,0,1,1,0,1,0,1,X,X,Z,1
1493,1,1,1,0,1,0,1,X,X,Z,0
1494,1,0,0,0,1,1,1,Z,Z,Z,1
1495,0,0,0,0,0,0,1,Z,Z,Z,1
1496,1,1,0,0,1,1,0,X,Z,Z,1
1497,1,0,1,0,1,1,0,Z,X,Z,1
1498,0,1,0,1,0,1,0,X,Z,X,0
1499,0,0,1,0,0,0,0,Z,X,Z,1
1500,0,1,0,1,0,1,0,X,Z,X,0
1501,1,0,0,1,0,1,1,Z,Z,X,1
1502,1,0,1,1,0,0,0,Z,X,X,0
1503,0,1,1,1,0,0,1,X,X,X,1
1504,0,0,0,1,0,1,1,Z,Z,X,0
1505,0,0,0,1,1,0,1,Z,Z,X,1
1506,1,1,0,1,1,0,0,X,Z,X,0
1507,1,0,0,1,1,1,1,Z,Z,X,1
1508,1,0,0,0,1,1,1,Z,Z,Z,1
1509,1,0,1,1,0,0,0,Z,X,X,0
1510,0,1,1,1,0,0,1,X,X,X,1
1511,0,1,1,1,0,0,1,X,X,X,1
1512,0,1,1,1,0,0,1,X,X,X,1
1513,0,0,0,0,0,0,1,Z,Z,Z,1
1514,1,0,0,1,0,1,1,Z,Z,X,1
1515,1,0,1,0,1,0,0,Z,X,Z,0
1516,0,0,0,0,0,0,1,Z,Z,Z,1
1517,0,1,1,1,0,0,1,X,X,X,1
1518,1,0,0,1,1,1,1,Z,Z,X,1
1519,0,0,0,0,0,0,1,Z,Z,Z,1
1520,1,0,0,1,1,0,1,Z,Z,X,0
1521,0,1,1,1,0,0,1,X,X,X,1
1522,0,0,1,0,0,0,0,Z,X,Z,1
1523,0,0,1,0,0,1,0,Z,X,Z,0
1524,0,0,1,1,1,1,0,Z,X,X,0
1525,0,0,0,1,0,1,1,Z,Z,X,0
1526,0,0,0,1,1,0,1,Z,Z,X,1
1527,0,1,0,0,0,0,0,X,Z,Z,1
1528,1,0,0,1,1,1,1,Z,Z,X,1
1529,1,0,1,0,1,0,0,Z,X,Z,0
1530,1,0,0,0,1,1,1,Z,Z,Z,1
1531,1,0,0,1,1,0,1,Z,Z,X,0
1532,1,0,0,0,1,1,1,Z,Z,Z,1
1533,0,0,1,1,1,1,0,Z,X,X,0
1534,0,0,1,1,1,1,0,Z,X,X,0
1535,1,0,1,0,1,0,0,Z,X,Z,0
1536,0,0,0,1,0,0,1,Z,Z,X,1
1537,1,0,1,0,1,1,0,Z,X,Z,1
1538,1,1,0,0,1,1,0,X,Z,Z,1
1539,0,1,0,1,0,0,0,X,Z,X,1
1540,0,1,0,1,0,0,0,X,Z,X,1
1541,0,1,1,1,0,0,1,X,X,X,1
1542,1,0,1,1,1,1,0,Z,X,X,1
1543,0,1,0,0,0,0,0,X,Z,Z,1
1544,1,1,0,0,1,1,0,X,Z,Z,1
1545,1,0,1,0,1,1,0,Z,X,Z,1
1546,1,1,1,1,1,1,1,X,X,X,1
1547,0,1,1,0,0,1,1,X,X,Z,0
1548,0,0,0,0,0,0,1,Z,Z,Z,1
1549,1,0,0,1,1,0,1,Z,Z,X,0
1550,0,0,0,1,1,1,1,Z,Z,X,0
1551,0,1,1,1,0,0,1,X,X,X,1
1552,0,1,1,0,1,1,1,X,X,Z,0
1553,1,0,1,1,1,1,0,Z,X,X,1
1554,1,0,0,0,1,1,1,Z,Z,Z,1
1555,0,1,0,0,0,0,0,X,Z,Z,1
1556,1,0,1,0,1,0,0,Z,X,Z,0
1557,0,1,0,0,0,0,0,X,Z,Z,1
1558,0,0,1,0,0,0,0,Z,X,Z,1
1559,0,0,0,1,1,0,1,Z,Z,X,1
1560,0,1,1,0,0,0,1,X,X,Z,1
1561,1,0,0,1,1,1,1,Z,Z,X,1
1562,1,0,0,0,1,1,1,Z,Z,Z,1
1563,1,0,1,0,1,1,0,Z,X,Z,1
1564,0,1,1,1,0,0,1,X,X,X,1
1565,0,0,1,0,0,1,0,Z,X,Z,0
1566,0,0,1,0,0,0,0,Z,X,Z,1
1567,1,0,1,1,1,1,0,Z,X,X,1
1568,0,0,0,1,0,0,1,Z,Z,X,1
1569,1,0,1,0,1,1,0,Z,X,Z,1
1570,1,0,1,0,1,0,0,Z,X,Z,0
1571,1,1,1,0,0,1,1,X,X,Z,1
1572,1,1,0,1,1,1,0,X,Z,X,1
1573,1,0,1,0,1,1,0,Z,X,Z,1
1574,1,1,1,1,1,1,1,X,X,X,1
1575,0,1,1,1,0,0,1,X,X,X,1
1576,0,0,0,0,0,0,1,Z,Z,Z,1
1577,1,1,0,1,1,1,0,X,Z,X,1
1578,1,1,1,0,1,1,1,X,X,Z,1
1579,0,1,0,0,1,1,0,X,Z,Z,0
1580,1,1,1,1,1,1,1,X,X,X,1
1581,1,1,0,1,1,1,0,X,Z,X,1
1582,0,1,1,1,0,0,1,X,X,X,1
1583,1,1,0,1,1,0,0,X,Z,X,0
1584,1,1,1,1,1,1,1,X,X,X,1
1585,1,0,1,1,0,0,0,Z,X,X,0
1586,0,0,0,0,0,0,1,Z,Z,Z,1
1587,0,1,1,0,1,0,1,X,X,Z,1
1588,0,1,1,0,1,1,1,X,X,Z,0
1589,1,0,1,1,0,0,0,Z,X,X,0
1590,1,1,1,1,1,1,1,X,X,X,1
1591,0,1,0,1,0,1,0,X,Z,X,0
1592,1,0,1,0,1,1,0,Z,X,Z,1
1593,1,0,0,0,1,1,1,Z,Z,Z,1
1594,1,0,0,1,0,1,1,Z,Z,X,1
1595,1,1,0,1,1,1,0,X,Z,X,1
1596,1,1,0,1,1,0,0,X,Z,X,0
1597,0,0,1,1,0,0,0,Z,X,X,1
1598,1,0,1,0,1,0,0,Z,X,Z,0
1599,0,1,0,0,1,1,0,X,Z,Z,0
1600,1,0,1,0,1,1,0,Z,X,Z,1
1601,0,1,0,1,0,0,0,X,Z,X,1
1602,1,1,1,0,0,0,1,X,X,Z,0
1603,0,0,1,1,0,0,0,Z,X,X,1
1604,1,0,1,1,1,1,0,Z,X,X,1
1605,0,1,0,1,0,1,0,X,Z,X,0
1606,1,0,0,0,1,1,1,Z,Z,Z,1
1607,0,0,1,0,0,0,0,Z,X,Z,1
